FECHA;HORA;DIRECCION;LATITUD;LONGITUD
2023-07-21;06:39:00;KR 7 ESTE 35 i SUR 02;4.55501628;-74.08821605
2023-07-21;09:20:00;CL 8 SUR 37 02;4.60273778;-74.11174813
2023-07-21;11:30:00;CL 71 A SUR 82 A 02;4.61333623;-74.19498095
2023-07-20;23:00:00;CL 68 17 02;4.65640069;-74.065683
2023-05-22;01:00:00;AK 45 168 02;4.74946129;-74.04721538
2023-02-07;18:20:00;KR 8 84 02;4.66510946;-74.04877051
2023-02-07;00:30:00;KR 89 34 02;4.64161299;-74.16463462
2023-02-02;01:15:00;AU DEL SUR 51 02;4.64061557;-74.07885221
2023-02-06;15:15:00;CL 161 14 B 02;4.73924699;-74.03601197
2023-02-06;12:30:00;CL 140 15 02;4.72135878;-74.04133347
2023-02-04;09:46:00;CL 13 86 02;4.65330974;-74.14255688
2023-01-27;06:30:00;KR 45 57 B 02;4.64815456;-74.09111527
2023-02-05;19:00:00;CL 1 10 02;4.58950101;-74.08497408
2023-02-06;06:35:00;KR 1 2 A 02;4.58646078;-74.07430319
2023-02-06;11:40:00;KR 50 4 02;4.6164299;-74.1138824
2023-02-01;07:32:00;CL 69 D SUR 48 BIS 02;4.57413268;-74.15937638
2023-02-06;06:20:00;KR 12 D 18 SUR 02;4.58140227;-74.09791736
2023-02-08;16:42:00;AVENIDA CARACAS 45 A SUR 02;4.57324335;-74.12404027
2023-02-09;10:34:00;CL 13 70 02;4.64088291;-74.12269024
2023-07-28;23:30:00;DG 46 SUR 12 B 02;4.56719229;-74.11536521
2023-06-22;20:55:00;CL 55 A SUR 12 B 02;4.56002489;-74.12754533
2023-02-14;11:15:00;KR 86 41 A SUR 02;4.63091635;-74.16709689
2023-02-24;02:21:00;CL 12 B 27 02;4.61116248;-74.08997033
2023-02-22;11:07:00;KR 72 H 37 D SUR 02;4.61112998;-74.14125705
2023-02-22;19:19:00;CL 24 SUR 12 H 02;4.57869168;-74.10255026
2023-02-23;17:22:00;CL 49 B SUR 3 D ESTE 02;4.54525133;-74.11084401
2023-02-22;17:36:00;CL 63 70 02;4.67070102;-74.10086493
2023-02-28;21:55:00;AK 14 34 BIS 02;4.57604531;-74.11923824
2023-02-27;09:15:00;KR 102 A 131 02;4.73351503;-74.09812829
2023-03-04;17:00:00;DG 2 79 F 02;4.63141696;-74.15330436
2023-03-05;07:15:00;CL 26 C 5 A 02;4.61297657;-74.06720083
2023-03-08;19:04:00;AVENIDA CIRCUNVALAR DEL SUR 38 02;4.62399936;-74.05661816
2023-03-01;14:30:00;KR 43 13 02;4.62321287;-74.10215525
2023-03-13;06:50:00;KR 87 C 33 SUR 02;4.63892062;-74.16203824
2023-03-14;09:00:00;CL 37 SUR 3 A ESTE 02;4.55562129;-74.09330064
2023-03-16;22:40:00;KR 50 3 02;4.61452201;-74.1143468
2023-03-15;20:15:00;KR 89 B 45 A SUR 02;4.63554702;-74.17650899
2023-03-21;10:09:00;KR 86 6 A 02;4.64195475;-74.15503456
2023-03-24;22:15:00;AVENIDA TV DE SUBA 92 02;4.68086828;-74.06461336
2023-03-21;15:50:00;KR 11 95 02;4.67868787;-74.04557526
2023-03-23;15:50:00;TV 87 BIS A 59 A BIS SUR 02;4.62172607;-74.18796243
2023-03-25;11:00:00;KR 9 142 02;4.71997946;-74.03246073
2023-04-27;20:04:00;AVENIDA DE LA ESPERANZA 60 02;4.64383492;-74.10416603
2023-12-03;07:30:00;KR 82 5 B SUR 02;4.63638086;-74.15779767
2023-12-01;17:10:00;CL 104 A 21 02;4.69169588;-74.05359704
2023-12-01;11:50:00;CL 142 18 A 02;4.72402951;-74.04538005
2023-12-01;07:10:00;KR 58 137 02;4.72655624;-74.06503738
2023-12-02;12:40:00;CL 145 91 02;4.73777048;-74.08491887
2023-12-02;15:30:00;CL 72 69 I 02;4.68250043;-74.09022987
2023-12-04;07:30:00;CL 27 SUR 14 02;4.57918449;-74.10689739
2023-12-04;08:13:00;CL 57 R SUR 73 D 02;4.59613922;-74.16984079
2023-12-04;14:20:00;CL 70 B 111 C 02;4.70840963;-74.12951039
2023-12-04;06:40:00;TV 74 F 40 SUR 02;4.6171613;-74.15285436
2023-12-03;13:45:00;CL 17 137 A 02;4.69548758;-74.17023782
2023-12-04;21:40:00;DG 50 B SUR 13 A 21;4.56453141;-74.1244216
2023-08-03;14:06:00;KR 3 C ESTE 36 B 02;4.55756906;-74.09128694
2023-08-04;12:11:00;CL 63 112 02;4.70279647;-74.13494257
2023-08-03;17:06:00;CL 56 F SUR 91 D 02;4.63278515;-74.18978018
2023-08-09;06:34:00;AU DEL NORTE 191 02;4.76809724;-74.04400106
2023-08-04;07:30:00;KR 36 16 SUR 02;4.59964355;-74.11346812
2023-08-10;18:48:00;KR 78 M 40 B SUR 02;4.62151534;-74.1566888
2023-08-09;12:35:00;KR 89 B 54 G SUR 02;4.63167012;-74.18758103
2023-08-17;20:00:00;KR 30 6 02;4.6064164;-74.09772424
2023-01-14;09:10:00;CL 59 SUR 82 G 02;4.6169721;-74.18544964
2023-01-13;16:30:00;AC 13 68 D 02;4.64012364;-74.12208499
2023-01-12;10:30:00;AVENIDA BOYACA 134 02;4.72640856;-74.07054669
2023-01-01;06:30:00;CL 63 109 02;4.69951866;-74.13056374
2023-01-01;06:00:00;KR 95 A 58 SUR 02;4.63486527;-74.19388435
2023-01-02;16:08:00;CL 26 86 02;4.6792303;-74.11985783
2023-01-02;22:43:00;KR 95 A 25 D 02;4.67947721;-74.12427616
2023-01-02;05:00:00;AC 6 15 02;4.59759073;-74.08535291
2023-01-01;13:00:00;KR 8 ESTE 115 SUR 02;4.47869415;-74.09198529
2023-01-03;17:10:00;KR 89 34 A SUR 02;4.64104866;-74.16521934
2023-01-03;15:23:00;KR 80 58 K SUR 02;4.60972357;-74.17990712
2023-01-08;06:09:00;AVENIDA BOYACA 127 02;4.70996624;-74.0796587
2023-01-03;13:04:00;AK 104 141 02;4.74462512;-74.09708051
2023-01-02;09:57:00;CL 2 8 02;4.58980152;-74.08153944
2023-01-03;15:50:00;KR 104 145 02;4.74628239;-74.09616856
2023-01-03;16:35:00;KR 30 10 SUR 02;4.59811767;-74.1071227
2023-01-02;15:30:00;AVENIDA TV DE SUBA BOYACA 02;4.72177579;-74.07488254
2023-01-03;15:19:00;CL 54 SUR 81 C 02;4.61875882;-74.1762309
2023-01-03;13:00:00;CL 42 A SUR 80 F 02;4.62370868;-74.16406868
2023-01-04;11:30:00;KR 57 R SUR 65 02;4.59711212;-74.17950419
2023-01-05;12:29:00;KR 45 128 D 02;4.71503837;-74.05212185
2023-01-05;19:49:00;AVENIDA BOYACA 128 A 02;4.71687864;-74.07599639
2023-01-07;08:15:00;CL 37 A SUR 3 B ESTE 02;4.55468653;-74.09305729
2023-01-08;09:19:00;AVENIDA PRIMERO DE MAYO 24 G 02;4.58686717;-74.10736946
2023-01-09;13:30:00;KR 59 131 02;4.72369184;-74.07280954
2023-01-10;15:30:00;AVENIDA DE LAS AMERICAS 58 02;4.6278793;-74.11474017
2023-01-11;08:45:00;KR 67 57 R SUR 02;4.5960838;-74.15817245
2023-01-12;11:10:00;CL 33 SUR 87 h 02;4.63991006;-74.1626422
2023-01-13;09:20:00;AVENIDA PRIMERO DE MAYO 10 02;4.57570205;-74.0946236
2023-01-12;11:21:00;KR 21 B 31 D SUR 02;4.57988632;-74.11379067
2023-01-13;07:00:00;KR 30 3 02;4.60342202;-74.10054592
2023-01-14;11:05:00;KR 45 128 C 02;4.71473527;-74.05293135
2023-01-14;11:22:00;CL 45 A SUR 60 02;4.59525915;-74.14630314
2023-01-15;10:58:00;CL 27 A SUR 8 02;4.57038301;-74.09670935
2023-01-19;20:19:00;AVENIDA BOYACA 22 02;4.65646145;-74.12010166
2023-01-17;12:49:00;CL 59 SUR 78 02;4.60183442;-74.17900102
2023-01-18;09:40:00;KR 5 ESTE 24 A SUR 02;4.56613903;-74.0867497
2023-01-18;11:00:00;AC 20 39 BIS A 02;4.62552625;-74.09389152
2023-01-18;06:40:00;CL 80 51 02;4.67499486;-74.06913189
2023-01-18;08:25:00;CL 17 90 02;4.66421123;-74.13980078
2023-01-17;15:25:00;AK 68 80 02;4.6838808;-74.07904533
2023-01-18;06:12:00;CL 26 72 02;4.66686122;-74.11146983
2023-01-17;17:00:00;KR 30 63 G 02;4.65584318;-74.07154319
2023-01-18;09:50:00;KR 82 68 SUR 02;4.61290774;-74.19140307
2023-01-16;15:00:00;KR 80 I 85 D SUR 02;4.61325675;-74.21081202
2023-01-03;15:20:00;CL 24 94 02;4.6746206;-74.12743238
2023-01-03;10:30:00;KR 103 23 B 02;4.68088335;-74.1388503
2023-01-04;18:58:00;CL 6 18 02;4.59960829;-74.08805077
2023-01-04;23:40:00;KR 72 34 B SUR 02;4.60650195;-74.14220599
2023-01-04;12:17:00;CL 38 SUR 87 F 02;4.63742787;-74.16510718
2023-01-04;22:20:00;KR 22 G 61 SUR 02;4.56868164;-74.14589589
2023-01-05;09:30:00;CL 19 A 88 02;4.66424869;-74.13482675
2023-01-05;06:15:00;CL 72 83 02;4.69431321;-74.10405132
2023-01-05;17:30:00;AK 68 64 02;4.66879735;-74.09150982
2023-01-05;12:00:00;CL 63 103 A 02;4.69514579;-74.12480918
2023-01-08;05:50:00;AVENIDA DE LAS AMERICAS 80 G 02;4.63559857;-74.15367709
2023-01-06;07:00:00;CL 26 78 F 02;4.62619934;-74.14866947
2023-01-07;12:37:00;KR 73 B 11 02;4.64347056;-74.1372796
2023-01-11;20:00:00;CL 40 SUR 73 02;4.61412589;-74.15080369
2023-01-11;18:55:00;KR 82 1 A 02;4.63709345;-74.15688499
2023-01-11;14:20:00;CL 4 68 02;4.6247246;-74.12395624
2023-01-10;12:50:00;KR 72 B 1 02;4.62326386;-74.139904
2023-01-10;19:00:00;CL 137 129 02;4.74494588;-74.11163954
2023-01-10;12:35:00;CL 37 SUR 54 02;4.60445105;-74.13138811
2023-01-11;05:30:00;KR 120 80 A 02;4.72851927;-74.12502522
2023-01-11;09:00:00;KR 68 69 F 02;4.67725694;-74.08598592
2023-01-12;18:29:00;KR 14 52 02;4.63947816;-74.06637623
2023-01-12;05:24:00;CL 38 A SUR 34 02;4.59053002;-74.12248566
2023-03-26;20:00:00;KR 30 53 B 02;4.64405892;-74.07857326
2023-03-27;08:33:00;CL 26 SUR 74 02;4.62389361;-74.14607523
2023-03-27;16:00:00;AVENIDA CARACAS 139 02;4.60378701;-74.07992758
2023-03-26;22:40:00;CL 44 SUR 27 02;4.58322242;-74.12708728
2023-03-27;12:20:00;AVENIDA BOYACA 3 02;4.62584619;-74.1380526
2023-03-22;13:57:00;CL 68 A SUR 78 C 02;4.60173978;-74.1885603
2023-03-30;08:29:00;KR 79 A 26 SUR 02;4.62950844;-74.15259361
2023-04-06;04:48:00;KR 80 C 24 D 02;4.66875004;-74.11927847
2023-04-14;23:00:00;KR 86 10 A 02;4.6501547;-74.14584954
2023-04-18;21:00:00;CL 67 SUR 88 02;4.62411836;-74.19453646
2023-04-20;12:07:00;AVENIDA CARACAS 32 SUR 02;4.57690958;-74.11329494
2023-04-18;15:30:00;CL 45 19 02;4.6332369;-74.07200722
2023-04-16;17:00:00;AVENIDA BOYACA 2 BIS 02;4.62395101;-74.13826396
2023-04-17;23:00:00;KR 80 52 A 02;4.61599832;-74.17275903
2023-07-12;17:23:00;AVENIDA BOYACA 128 A 02;4.71679083;-74.07580433
2023-07-13;09:57:00;DG 61 B 24 02;4.64613314;-74.07503008
2023-07-12;08:05:00;KR 26 g 36 SUR 02;4.58775624;-74.12220619
2023-07-13;05:30:00;KR 70 70 02;4.68164277;-74.09310809
2023-01-26;08:13:00;KR 101 78 02;4.71178364;-74.11645142
2023-01-26;23:30:00;AVENIDA BOYACA 53 02;4.67134849;-74.10676865
2023-01-25;10:22:00;AVENIDA BOYACA 71 SUR 02;4.54665966;-74.13704054
2023-01-27;23:30:00;KR 79 46 A SUR 02;4.61699545;-74.16638724
2023-05-20;22:51:00;KR 24 BOYACA 02;4.57315342;-74.13950409
2023-05-21;12:40:00;CL 59 14 A 02;4.64643511;-74.06620824
2023-05-20;22:03:00;KR 11 121 02;4.69929219;-74.03505598
2023-05-22;21:06:00;KR 72 D 55 02;4.60323649;-74.1655261
2023-01-30;10:53:00;KR 12 A 3 02;4.59380299;-74.08539778
2023-02-02;07:25:00;KR 65 10 02;4.63076663;-74.11781935
2023-02-02;09:30:00;CL 43 SUR 88 C 02;4.63420553;-74.17408376
2023-02-01;13:40:00;KR 7 55 02;4.6411148;-74.0623108
2023-02-01;22:30:00;CL 6 78 A 02;4.6309912;-74.14480237
2023-02-08;07:30:00;KR 17 BIS 64 SUR 02;4.55515642;-74.13709687
2023-02-07;07:20:00;AVENIDA DE LAS AMERICAS 62 02;4.62885898;-74.11721131
2023-02-11;20:30:00;TV 85 A 51 A SUR 02;4.62401893;-74.17651999
2023-02-10;18:00:00;TV 31 17 SUR 02;4.59721935;-74.11049155
2023-02-12;22:40:00;CL 144 128 02;4.75102641;-74.10914013
2023-02-12;23:50:00;KR 14 49 02;4.63648197;-74.06702123
2023-02-19;16:56:00;TV 35 27 SUR 02;4.59602141;-74.11435944
2023-02-12;23:45:00;CL 27 SUR 10 B 02;4.57286943;-74.09899153
2023-02-17;04:00:00;CL 17 83 02;4.6585909;-74.13537319
2023-02-18;17:50:00;CL 34 SUR 5 02;4.56323734;-74.09987537
2023-02-13;17:44:00;KR 68 D 13 02;4.64004046;-74.12223107
2023-02-09;13:25:00;CL 92 11 02;4.67376451;-74.04799834
2023-02-09;14:55:00;CL 80 72 02;4.69532632;-74.08916926
2023-02-07;16:40:00;KR 2 9 02;4.59370379;-74.07200349
2023-02-07;11:30:00;CL 94 16 02;4.67992632;-74.05130837
2023-02-10;18:25:00;KR 81 D 41 B SUR 02;4.62794929;-74.16419328
2023-02-10;08:10:00;CL 59 SUR 87 C 02;4.62303302;-74.18787913
2023-02-28;08:40:00;AVENIDA BOYACA 8 02;4.53324988;-74.12719147
2023-02-27;23:16:00;KR 1 67 A SUR 02;4.54123214;-74.11174715
2023-02-27;06:25:00;KR 14 3 SUR 02;4.58954819;-74.09146451
2023-02-27;16:28:00;KR 5 181 C 02;4.75896838;-74.02362285
2023-02-27;18:30:00;CL 65 F SUR 78 H BIS 02;4.60338717;-74.18549097
2023-02-28;19:18:00;KR 80 146 02;4.73737014;-74.07652279
2023-02-28;16:50:00;KR 50 63 02;4.65315001;-74.08334354
2023-03-01;17:46:00;CL 175 76 02;4.76536458;-74.06438397
2023-03-03;02:20:00;CL 45 A SUR 68 02;4.59532547;-74.13792128
2023-03-01;03:45:00;AVENIDA CARACAS 17 SUR 02;4.58330536;-74.09852609
2023-03-01;21:05:00;CL 23 D 108 02;4.6853263;-74.14191436
2023-03-08;19:00:00;CL 63 SUR 79 C 02;4.60625064;-74.18293265
2023-03-10;20:15:00;KR 12 B 26 A SUR 02;4.5760582;-74.10164642
2023-03-11;10:20:00;KR 89 40 B SUR 02;4.63779511;-74.16971473
2023-03-12;21:43:00;KR 97 F 34 BIS SUR 02;4.64977012;-74.17169354
2023-03-15;21:44:00;TV 17 61 SUR 02;4.55530491;-74.1379217
2023-03-15;12:15:00;AC 26 50 02;4.63996344;-74.0944841
2023-03-21;14:05:00;KR 27 73 C SUR 02;4.54448874;-74.16068448
2023-03-17;06:57:00;AVENIDA DE LAS AMERICAS 39 BIS 02;4.62540901;-74.09289626
2023-03-24;19:40:00;AK 68 53 02;4.65724888;-74.10053812
2023-03-24;17:50:00;KR 129 22 D 02;4.69598518;-74.15715126
2023-04-11;08:30:00;KR 3 C ESTE 41 B SUR 02;4.54922451;-74.09384014
2023-03-05;04:05:00;KR 10 20 SUR 02;4.57618331;-74.094232
2023-02-28;04:34:00;CL 65 SUR 94 A 02;4.63159755;-74.19785071
2023-03-01;12:30:00;TV 86 DE LAS AMERICAS 02;4.64066724;-74.15593888
2023-03-02;19:13:00;CL 12 B 71 B 02;4.64013775;-74.12446636
2023-03-03;16:10:00;CL 13 17 02;4.60603141;-74.08240053
2023-03-02;18:30:00;DG 79 B BIS 56 BIS 02;4.67757482;-74.07384087
2023-03-06;07:12:00;KR 72 1 02;4.62255908;-74.13839725
2023-03-06;05:50:00;CL 25 SUR 69 02;4.61290482;-74.13354392
2023-03-08;09:38:00;KR 19 118 02;4.69960129;-74.04987071
2023-03-08;14:45:00;CL 44 SUR 7 ESTE 02;4.54523334;-74.09121476
2023-03-08;20:00:00;CL 152 58 C 02;4.73699871;-74.06352851
2023-03-07;15:16:00;CL 53 45 02;4.64514286;-74.08385185
2023-03-09;20:20:00;CL 43 SUR 88 02;4.63351299;-74.17331279
2023-03-10;09:00:00;CL 26 SUR 73 B 24;4.62215757;-74.14406465
2023-03-11;05:15:00;KR 7 148 35;4.72401379;-74.02594908
2023-03-14;19:15:00;CL 52 22 02;4.64052207;-74.07281062
2023-03-12;06:45:00;KR 80 15 02;4.65245915;-74.13515639
2023-03-14;18:25:00;CL 65 D SUR 78 K 02;4.60468098;-74.18554009
2023-07-20;05:30:00;AVENIDA PRIMERO DE MAYO 38 B SUR 02;4.61760553;-74.14930848
2023-04-15;05:20:00;AVENIDA BOYACA 20 SUR 02;4.57014474;-74.13862678
2023-04-16;17:30:00;AVENIDA DE LOS COMUNEROS 6 B 02;4.5936031;-74.0806164
2023-04-14;22:10:00;KR 86 40 B SUR 02;4.6319791;-74.16591548
2023-04-14;14:30:00;CL 8 73 B 02;4.63763661;-74.13978072
2023-04-27;07:00:00;KR 15 74 02;4.66107133;-74.06019953
2023-04-26;14:38:00;KR 4 ESTE 41 A BIS SUR 02;4.54940587;-74.09258095
2023-06-02;06:42:00;KR 77 J 65 SUR 02;4.59877348;-74.18080657
2023-06-01;07:00:00;CL 77 A 85 02;4.70100759;-74.10113068
2023-06-01;21:47:00;CL 170 12 02;4.7482818;-74.03324393
2023-06-01;22:30:00;CL 20 A 96 G 02;4.67149336;-74.13971536
2023-04-11;09:45:00;AVENIDA BOYACA 80 02;4.69543141;-74.08908269
2023-04-12;18:10:00;CL 45 A SUR 50 A 02;4.64577158;-74.08677718
2023-04-11;14:20:00;CL 6 69 02;4.62975635;-74.12831779
2023-04-11;07:30:00;KR 78 7 A BIS 02;4.63519382;-74.14419197
2023-04-12;05:40:00;KR 51 C 33 SUR 02;4.60219673;-74.12672612
2023-04-16;15:32:00;KR 104 15 D 02;4.67008856;-74.15369437
2023-04-14;22:45:00;KR 50 22 02;4.63550051;-74.10089609
2023-04-15;14:12:00;KR 115 65 02;4.7099714;-74.1372857
2023-04-15;23:25:00;CL 9 7 ESTE 02;4.5742967;-74.07812824
2023-04-17;05:33:00;KR 91 42 02;4.63878139;-74.17529101
2023-04-18;09:00:00;CL 72 99 02;4.69817046;-74.08207931
2023-04-17;05:15:00;CL 127 A 81 02;4.7115591;-74.08290235
2023-01-05;20:29:00;AVENIDA BOYACA 25 02;4.57662179;-74.14043573
2023-01-05;18:30:00;CL 50 A 7 02;4.55661186;-74.12095217
2023-01-04;16:15:00;AC 72 76 02;4.69049479;-74.09897597
2023-01-05;22:00:00;AVENIDA CARACAS 17 02;4.60694363;-74.07754518
2023-01-05;07:40:00;KR 24 6 02;4.60269543;-74.09323394
2023-01-10;15:00:00;CL 26 96 02;4.68443684;-74.12485746
2023-01-11;08:32:00;KR 17 22 02;4.61256018;-74.07765058
2023-01-15;07:48:00;CL 5 C 25 A 02;4.60279301;-74.09416714
2023-01-15;22:41:00;AVENIDA CIUDAD DE CALI 127 02;4.72841284;-74.10114284
2023-01-02;03:50:00;AVENIDA BOYACA 4 02;4.62722989;-74.13795054
2023-01-01;02:15:00;AVENIDA BOYACA 37 SUR 02;4.61387981;-74.14022325
2023-01-04;18:32:00;CL 132 93 B 02;4.73162514;-74.08893864
2023-01-07;04:05:00;KR 80 26 SUR 02;4.63132708;-74.15447685
2023-01-12;05:24:00;CL 138 73 02;4.73057428;-74.07100161
2023-01-11;18:59:00;KR 22 22 C 02;4.61797963;-74.08060979
2023-01-14;12:50:00;AVENIDA DE LAS AMERICAS 43 02;4.62616633;-74.09988854
2023-01-03;17:28:00;KR 59 42 02;4.64715325;-74.09657625
2023-01-03;14:49:00;KR 92 154 A 02;4.75095285;-74.08225457
2023-01-02;12:45:00;KR 19 C 71 SUR 02;4.56719686;-74.14033057
2023-01-22;16:16:00;KR 80 57 B SUR 02;4.61246683;-74.17678129
2023-01-05;19:05:00;CL 43 SUR 86 02;4.62876737;-74.17132679
2023-01-05;09:40:00;CL 71 A 23 02;4.66186356;-74.06697539
2023-01-04;16:45:00;CL 65 C 11 SUR 02;4.53357506;-74.1174999
2023-01-04;14:50:00;KR 38 51 SUR 02;4.58865314;-74.13827924
2023-01-08;02:36:00;CL 138 74 02;4.73109611;-74.07247978
2023-01-11;06:20:00;CL 42 A SUR 99 02;4.64727477;-74.17757214
2023-01-20;19:50:00;AVENIDA CIUDAD DE CALI 56 B SUR 02;4.62057098;-74.18264809
2023-01-13;00:10:00;KR 86 55 02;4.68273276;-74.11565992
2023-01-27;06:32:00;KR 24 28 SUR 02;4.58433349;-74.1095474
2023-01-29;15:33:00;CL 145 85 02;4.73652243;-74.08183629
2023-01-29;07:05:00;CL 145 103 02;4.68960154;-74.05642895
2023-01-29;09:00:00;CL 116 19 02;4.69869143;-74.05021793
2023-01-28;23:51:00;TV 78 I 50 SUR 02;4.61331074;-74.1678137
2023-06-27;17:44:00;CL 38 B SUR 35 02;4.5939362;-74.12402665
2023-06-25;23:00:00;CL 36 SUR 3 02;4.55868147;-74.0930019
2023-06-26;10:39:00;CL 65 6 02;4.64885499;-74.05847815
2023-06-25;23:00:00;KR 68 G 38 SUR 02;4.60481351;-74.13782806
2023-06-26;15:55:00;CL 62 SUR 20 C 02;4.56440842;-74.14387433
2023-06-27;22:00:00;CL 63 74 02;4.67693031;-74.1063234
2023-06-25;21:10:00;TV 17 65 SUR 02;4.55365688;-74.13694716
2023-06-13;13:17:00;KR 30 71 C 02;4.6670255;-74.07371701
2023-06-16;18:00:00;TV 2 B ESTE 9 F 02;4.59046801;-74.08263582
2023-06-22;23:30:00;AVENIDA BOYACA 11 02;4.64158303;-74.13436567
2023-06-20;07:23:00;CL 1 4 02;4.58315581;-74.07933853
2023-06-24;16:17:00;CL 22 SUR 5 A 02;4.57180518;-74.09047288
2023-06-24;14:05:00;KR 27 1 B 02;4.59504127;-74.10295022
2023-06-28;14:14:00;KR 75 60 SUR 02;4.59166063;-74.17667791
2023-06-28;06:50:00;AVENIDA BOYACA 22 02;4.65643479;-74.12005002
2023-07-13;07:32:00;KR 80 15 A 02;4.65268677;-74.13495808
2023-06-29;17:20:00;KR 7 153 02;4.72761115;-74.02453212
2023-06-29;19:36:00;KR 102 A 131 B 02;4.73422058;-74.09791989
2023-06-29;07:00:00;CL 22 D 9 ESTE 02;4.57486787;-74.09377871
2023-02-15;23:45:00;KR 30 19 02;4.6181867;-74.08801335
2023-02-15;15:50:00;DG 2 80 02;4.63217633;-74.15417248
2023-02-14;09:40:00;KR 10 8 SUR 02;4.58387634;-74.08837116
2023-02-15;12:50:00;CL 72 9 02;4.65596081;-74.05699758
2023-02-19;11:10:00;AU DEL NORTE 187 02;4.76504667;-74.04449312
2023-03-01;02:14:00;AVENIDA CIUDAD DE CALI 14 02;4.65596081;-74.13934139
2023-07-01;06:32:00;AVENIDA BOYACA 47 A SUR 02;4.59363423;-74.14523696
2023-07-01;21:41:00;KR 10 27 SUR 02;4.57202691;-74.09788446
2023-07-01;20:27:00;KR 80 57 B SUR 02;4.61255543;-74.17673756
2023-07-01;11:45:00;KR 58 66 B 02;4.66725124;-74.08294775
2023-07-07;21:30:00;KR 10 4 SUR 02;4.58515338;-74.08756403
2023-07-07;20:00:00;CL 17 35 02;4.61987071;-74.09433957
2023-07-09;09:00:00;CL 52 A SUR 4 M 02;4.54425377;-74.11681888
2023-07-08;17:00:00;KR 114 75 02;4.71740792;-74.12672965
2023-07-08;07:50:00;KR 7 120 A 02;4.69687437;-74.03148717
2023-07-08;15:54:00;KR 20 63 A 02;4.65173689;-74.06986145
2023-07-12;08:22:00;CL 2 17 A 02;4.59529971;-74.08921627
2023-07-12;06:45:00;KR 27 A 2 B 02;4.60099176;-74.09890173
2023-07-11;12:30:00;TV 127 133 02;4.74320056;-74.11136187
2023-07-09;14:50:00;KR 79 38 C SUR 02;4.62452113;-74.15650701
2023-07-12;02:00:00;KR 80 50 SUR 02;4.61745627;-74.17075094
2023-07-13;07:10:00;CL 118 22 02;4.70004976;-74.05300797
2023-07-12;17:35:00;CL 163 18 A 02;4.74243324;-74.04184846
2023-02-17;18:43:00;KR 86 74 b 02;4.69914782;-74.10402214
2023-02-22;17:40:00;KR 89 B 54 B SUR 02;4.63234877;-74.18588196
2023-02-23;19:51:00;AVENIDA JORGE GAITAN CORTES 54 A SUR 02;4.58184567;-74.14071732
2023-02-23;06:10:00;DG 87 SUR 14 L 02;4.51038528;-74.11993129
2023-02-25;20:26:00;KR 86 11 02;4.65142202;-74.14459095
2023-01-29;23:30:00;AVENIDA CARACAS 49 SUR 02;4.56833729;-74.12581038
2023-01-29;06:00:00;AVENIDA PRIMERO DE MAYO 79 02;4.61365243;-74.17104316
2023-01-28;08:17:00;CL 71 110 02;4.70883804;-74.12604722
2023-02-08;08:00:00;KR 110 76 B 02;4.71368991;-74.1214947
2023-02-07;18:59:00;CL 64 A 18 G 02;4.55780638;-74.14558537
2023-02-11;05:40:00;KR 89 45 SUR 02;4.63464604;-74.17537468
2023-02-15;18:00:00;KR 50 151 02;4.73334429;-74.05281528
2023-02-14;09:43:00;TV 87 A BIS 59 SUR 02;4.62132589;-74.18810966
2023-02-15;08:55:00;KR 125 131 A 02;4.73933034;-74.10869277
2023-02-15;13:08:00;KR 11 76 02;4.66100128;-74.05624948
2023-02-15;09:40:00;KR 65 67 B 02;4.67218353;-74.08555188
2023-02-18;21:12:00;AVENIDA CARACAS 45 02;4.63262667;-74.06747965
2023-02-22;21:34:00;KR 10 24 02;4.61079547;-74.07145434
2023-06-22;14:32:00;KR 70 65 A 02;4.67733469;-74.09613159
2023-06-24;15:23:00;AU DEL SUR 60 02;4.59722705;-74.17831811
2023-06-24;01:41:00;TV 34 40 02;4.58958891;-74.12418691
2023-03-31;15:40:00;KR 5 A 48 J BIS B SUR 02;4.53994898;-74.09348635
2023-03-15;06:33:00;CL 31 SUR 7 A 02;4.56663168;-74.09925489
2023-03-29;14:30:00;CL 222 57 02;4.80120934;-74.05222214
2023-06-26;00:15:00;CL 24 17 02;4.61389201;-74.07535951
2023-06-29;00:10:00;AVENIDA BOYACA 67 02;4.68141427;-74.09887961
2023-06-29;13:10:00;KR 30 32 A SUR 02;4.59125327;-74.11715157
2023-06-28;13:37:00;CL 153 55 02;4.73978996;-74.05748553
2023-07-02;03:27:00;CL 19 30 02;4.61828684;-74.08829359
2023-06-28;12:07:00;KR 39 20 02;4.62646693;-74.09442065
2023-06-26;19:34:00;CL 77 16 A 02;4.66436883;-74.05968847
2023-06-28;17:20:00;CL 68 SUR 77 I 02;4.59807275;-74.18869519
2023-01-25;15:20:00;AVENIDA CIRCUNVALAR DEL SUR 36 02;4.62062882;-74.05928282
2023-01-26;07:00:00;KR 86 3 A SUR 02;4.6395814;-74.15762165
2023-02-03;10:00:00;KR 24 11 SUR 02;4.589883;-74.09936575
2023-01-30;17:05:00;TV 127 136 A 02;4.74425791;-74.10966315
2023-02-04;00:18:00;KR 72 22 02;4.65649325;-74.1200349
2023-02-03;07:55:00;CL 63 20 02;4.65060338;-74.07001165
2023-02-08;07:40:00;KR 51 59 C SUR 02;4.58065906;-74.15542047
